NACA 4412 w/ rotation
1000000
0
-3.141592653589793	0	0.0001
-3.0836477224235814	0.1824339999999998	0.0001
-3.0257027912573697	0.3648679999999996	0.0001
-2.967757860091158	0.5473019999999994	0.0001
-2.9098129289249464	0.7297359999999992	0.019024005606270815
-2.8518679977587342	0.7053994341667585	0.05582677981886336
-2.7939230665925225	0.6562815730116924	0.09980427017668556
-2.735978135426311	0.6273996840759655	0.1503753113630903
-2.678033204260099	0.6093582687498438	0.20687181459488335
-2.6200882730938875	0.5967871053637582	0.26854769560365205
-2.562143341927676	0.5863627806198667	0.33458884393498445
-2.504198410761464	0.5759117305038659	0.40412399995650294
-2.4462534795952524	0.5639633538268837	0.4762363938047506
-2.3883085484290407	0.5495103094050573	0.5499759902951403
-2.3303636172628286	0.5318718836962273	0.6243721757052889
-2.272418686096617	0.5106118345242777	0.6984467164288737
-2.214473754930405	0.48548641416335153	0.7712268158640073
-2.1565288237641935	0.45640971700004074	0.8417580945956307
-2.098583892597982	0.4234292252644989	0.9091173199731343
-2.04063896143177	0.38670744799307777	0.9724247145582244
-1.9826940302655585	0.3465072165541447	1.030855678578721
-1.9247490990993463	0.30317915899843356	1.0836517693954717
-1.8668041679331349	0.2571504472644808	1.130130790966319
-1.8088592367669232	0.208914263886871	1.169695858239146
-1.7509143056007113	0.1590196593161538	1.201843315165132
-1.6929693744344996	0.10806161824359913	1.2261694004089236
-1.6350244432682879	0.056671252902076974	1.242375571637946
-1.5770795121020762	0.005506110760089973	1.2502724172731796
-1.5191345809358645	-0.0650471953084236	1.244798157201258
-1.4611896497696526	-0.13847303320756088	1.2303817397433874
-1.403244718603441	-0.21148224669893287	1.207794956834937
-1.3452997874372292	-0.2834419229798443	1.1799244337247805
-1.2873548562710175	-0.3570425357600542	1.1658244076872863
-1.2294099251048056	-0.43191772162924774	1.1508317774920975
-1.171464993938594	-0.5065224162346482	1.1283043033524858
-1.1135200627723822	-0.5794208764282547	1.0966329766488805
-1.0555751316061706	-0.6493046927523911	1.0556614452082447
-0.9976302004399588	-0.7150104733728677	1.0058369923716923
-0.9396852692737471	-0.7755376656000436	0.9479269078792609
-0.8817403381075352	-0.83006738143788	0.8828971449448045
-0.8237954069413235	-0.8779837241550099	0.8118481451824654
-0.7658504757751119	-0.9189001450403684	0.7359740016114033
-0.7079055446089001	-0.9526951195130926	0.6565323867738074
-0.6499606134426883	-0.9795645664515693	0.5748200389931828
-0.5920156822764766	-1.0001042881156983	0.49215137918062934
-0.5340707511102648	-1.0154472296380208	0.4098387964844352
-0.4761258199440531	-1.0107129813089282	0.3177946889569685
-0.4181808887778414	-1.0079041342809525	0.23261655909583903
-0.36023595761162963	-1.017648043031395	0.1575265480411872
-0.3022910264454179	-1.0509346119672118	0.0925515774330269
-0.24434609527920617	-1.1286732621685458	0.03766717077789068
-0.2399827721492203	-1.1008062110879668	0.0364915547464719
-0.23561944901923448	-1.0757351133846682	0.034600443235648905
-0.23125612588924865	-1.0460040933859027	0.03374590651465586
-0.22689280275926285	-1.0146886998066786	0.03319189254617984
-0.222529479629277	-0.9850508782538222	0.03256195995468699
-0.2181661564992912	-0.9562518427141502	0.031879405040694725
-0.21380283336930536	-0.9258684335940194	0.0313263375626557
-0.20943951023931953	-0.8986537716348059	0.02985268560705347
-0.20507618710933373	-0.8672451796096725	0.029282579258369534
-0.20071286397934787	-0.8349046031254455	0.028832630817949283
-0.19634954084936207	-0.8021912328575813	0.02836852541599631
-0.19198621771937624	-0.7688254734683517	0.027966444841360467
-0.1876228945893904	-0.7390944534695861	0.02762650518046753
-0.1832595714594046	-0.7123457837399194	0.02619740044614173
-0.17889624832941875	-0.6814031839443325	0.02562329723006912
-0.17453292519943295	-0.6498081950273803	0.02516156272074723
-0.17016960206944712	-0.6179336107727	0.024723412952427717
-0.1658062789394613	-0.5878297969902972	0.024274683973023434
-0.16144295580947549	-0.5617335163819959	0.023790121189658398
-0.15707963267948966	-0.5352644419900572	0.022804582165299205
-0.15271630954950383	-0.5097273520572118	0.022011098329156025
